position,name,cost,date,home team,home goals,away goals,away team,team,start minute,finish minute,minutes,goals,penalties,assists,goals+assists,yellow cards,red cards,clean sheets,points
Пз,Промес,9.5,04.03.2018,Локомотив,0,0,Спартак,Спартак,1,90,90,0,0,0,0,0,0,1,3
Пз,Промес,9.5,11.03.2018,Спартак,1,0,СКА Хабаровск,Спартак,1,78,78,0,0,0,0,1,0,1,2
Пз,Промес,9.5,31.03.2018,Спартак,2,1,Тосно,Спартак,1,90,90,0,0,1,1,0,0,0,5
Пз,Промес,9.5,08.04.2018,Анжи,1,4,Спартак,Спартак,1,90,90,3,1,0,3,0,0,0,17
Пз,Промес,9.5,15.04.2018,Урал,2,1,Спартак,Спартак,1,90,90,1,0,0,1,0,0,0,7
Пз,Промес,9.5,23.04.2018,Спартак,1,3,Ахмат,Спартак,1,68,68,0,0,0,0,0,0,0,2
Пз,Промес,9.5,29.04.2018,Амкар,0,2,Спартак,Спартак,1,90,90,0,0,0,0,0,0,1,3
Пз,Промес,9.5,05.05.2018,Спартак,2,0,Ростов,Спартак,1,90,90,1,0,0,1,0,0,1,8
Пз,Промес,9.5,13.05.2018,Спартак,0,1,Динамо,Спартак,1,90,90,0,0,0,0,1,0,0,1
Зщ,Кришито,6.5,16.07.2017,СКА Хабаровск,0,2,Зенит,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Кришито,6.5,22.07.2017,Зенит,2,1,Рубин,Зенит,1,90,90,0,0,1,1,0,0,0,5
Зщ,Кришито,6.5,30.07.2017,Тосно,0,1,Зенит,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Кришито,6.5,06.08.2017,Зенит,5,1,Спартак,Зенит,1,90,90,1,0,1,2,0,0,0,11
Зщ,Кришито,6.5,09.08.2017,Урал,1,1,Зенит,Зенит,1,90,90,0,0,0,0,0,0,0,2
Зщ,Кришито,6.5,13.08.2017,Зенит,4,0,Ахмат,Зенит,1,90,90,0,0,0,0,1,0,1,5
Зщ,Кришито,6.5,20.08.2017,Амкар,0,1,Зенит,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Кришито,6.5,27.08.2017,Зенит,0,0,Ростов,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Кришито,6.5,10.09.2017,Динамо,0,0,Зенит,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Кришито,6.5,18.09.2017,Зенит,3,0,Уфа,Зенит,1,90,90,1,1,0,1,0,0,1,12
Зщ,Кришито,6.5,24.09.2017,Краснодар,0,2,Зенит,Зенит,1,90,90,0,0,1,1,0,0,1,9
Зщ,Кришито,6.5,01.10.2017,Анжи,2,2,Зенит,Зенит,1,90,90,0,0,0,0,0,0,0,1
Зщ,Кришито,6.5,15.10.2017,Зенит,0,1,Арсенал Тула,Зенит,1,90,90,0,0,0,0,0,0,0,2
Зщ,Кришито,6.5,22.10.2017,ЦСКА,0,0,Зенит,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Кришито,6.5,29.10.2017,Зенит,0,3,Локомотив,Зенит,1,90,90,0,0,0,0,1,0,0,0
Зщ,Кришито,6.5,05.11.2017,Рубин,0,0,Зенит,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Кришито,6.5,19.11.2017,Зенит,5,0,Тосно,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Кришито,6.5,27.11.2017,Спартак,3,1,Зенит,Зенит,1,90,90,1,0,0,1,0,0,0,7
Зщ,Кришито,6.5,02.12.2017,Зенит,2,1,Урал,Зенит,1,90,90,0,0,0,0,1,0,0,1
Зщ,Кришито,6.5,11.12.2017,Ахмат,0,0,Зенит,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Кришито,6.5,03.03.2018,Зенит,0,0,Амкар,Зенит,1,90,90,0,0,0,0,0,1,1,3
Зщ,Кришито,6.5,01.04.2018,Уфа,1,2,Зенит,Зенит,1,90,90,0,0,0,0,1,0,0,1
Зщ,Кришито,6.5,14.04.2018,Зенит,1,0,Анжи,Зенит,1,90,90,0,0,0,0,1,0,1,5
Зщ,Кришито,6.5,18.04.2018,Зенит,2,1,Динамо,Зенит,1,90,90,1,1,0,1,0,0,0,8
Зщ,Кришито,6.5,22.04.2018,Арсенал Тула,3,3,Зенит,Зенит,1,90,90,0,0,0,0,0,0,0,1
Зщ,Кришито,6.5,29.04.2018,Зенит,0,0,ЦСКА,Зенит,1,90,90,0,0,0,0,1,0,1,5
Зщ,Кришито,6.5,05.05.2018,Локомотив,1,0,Зенит,Зенит,1,90,90,0,0,0,0,0,0,0,2
Зщ,Кришито,6.5,13.05.2018,Зенит,6,0,СКА Хабаровск,Зенит,1,87,87,0,0,1,1,0,0,1,9
Пз,Классон,7.5,16.07.2017,Рубин,1,2,Краснодар,Краснодар,61,90,30,0,0,0,0,0,0,0,1
Пз,Классон,7.5,22.07.2017,Краснодар,2,0,Тосно,Краснодар,1,90,90,0,0,2,2,0,0,1,9
Пз,Классон,7.5,31.07.2017,Спартак,2,0,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Классон,7.5,06.08.2017,Краснодар,1,1,Урал,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Классон,7.5,10.08.2017,Ахмат,2,3,Краснодар,Краснодар,76,90,15,1,0,0,1,0,0,0,6
Пз,Классон,7.5,13.08.2017,Краснодар,1,1,Амкар,Краснодар,1,90,90,1,0,0,1,0,0,0,7
Пз,Классон,7.5,20.08.2017,Ростов,0,0,Краснодар,Краснодар,1,84,84,0,0,0,0,0,0,1,3
Пз,Классон,7.5,27.08.2017,Краснодар,2,0,Динамо,Краснодар,1,63,63,0,0,0,0,0,0,1,3
Пз,Классон,7.5,10.09.2017,Уфа,0,1,Краснодар,Краснодар,1,90,90,0,0,1,1,0,0,1,6
Пз,Классон,7.5,16.09.2017,Анжи,1,5,Краснодар,Краснодар,1,64,64,1,0,0,1,0,0,0,7
Пз,Классон,7.5,24.09.2017,Краснодар,0,2,Зенит,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Классон,7.5,29.09.2017,Арсенал Тула,1,0,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Классон,7.5,14.10.2017,Краснодар,0,1,ЦСКА,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Классон,7.5,23.10.2017,Локомотив,2,0,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Классон,7.5,29.10.2017,Краснодар,4,1,СКА Хабаровск,Краснодар,1,85,85,1,0,0,1,0,0,0,7
Пз,Классон,7.5,04.11.2017,Тосно,1,3,Краснодар,Краснодар,1,81,81,0,0,0,0,0,0,0,2
Пз,Классон,7.5,18.11.2017,Краснодар,1,4,Спартак,Краснодар,1,90,90,1,0,0,1,0,0,0,7
Пз,Классон,7.5,26.11.2017,Урал,0,1,Краснодар,Краснодар,1,90,90,0,0,1,1,0,0,1,6
Пз,Классон,7.5,03.12.2017,Краснодар,3,2,Ахмат,Краснодар,1,90,90,0,0,2,2,0,0,0,8
Пз,Классон,7.5,10.12.2017,Амкар,1,3,Краснодар,Краснодар,1,90,90,1,0,1,2,0,0,0,10
Пз,Классон,7.5,03.03.2018,Краснодар,3,1,Ростов,Краснодар,1,90,90,0,0,1,1,0,0,0,5
Пз,Классон,7.5,10.03.2018,Динамо,0,0,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,1,3
Пз,Классон,7.5,17.03.2018,Краснодар,0,1,Уфа,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Классон,7.5,01.04.2018,Краснодар,1,1,Анжи,Краснодар,1,90,90,1,0,0,1,0,0,0,7
Пз,Классон,7.5,07.04.2018,Зенит,1,2,Краснодар,Краснодар,1,90,90,1,0,0,1,0,0,0,7
Пз,Классон,7.5,14.04.2018,Краснодар,3,0,Арсенал Тула,Краснодар,1,90,90,1,0,0,1,1,0,1,7
Пз,Классон,7.5,22.04.2018,ЦСКА,2,1,Краснодар,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Пз,Классон,7.5,30.04.2018,Краснодар,2,0,Локомотив,Краснодар,1,90,90,0,0,0,0,0,0,1,3
Пз,Классон,7.5,05.05.2018,СКА Хабаровск,0,1,Краснодар,Краснодар,1,90,90,1,0,0,1,0,0,1,8
Пз,Классон,7.5,13.05.2018,Краснодар,1,1,Рубин,Краснодар,1,90,90,0,0,0,0,0,0,0,2
Вр,Беленов,6,15.07.2017,Тосно,0,1,Уфа,Уфа,1,90,90,0,0,0,0,0,0,1,6
Вр,Беленов,6,23.07.2017,Уфа,0,0,Спартак,Уфа,1,90,90,0,0,0,0,0,0,1,6
Вр,Беленов,6,29.07.2017,Урал,1,1,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,2
Вр,Беленов,6,05.08.2017,Уфа,3,2,Ахмат,Уфа,1,90,90,0,0,0,0,0,0,0,1
Вр,Беленов,6,08.08.2017,Амкар,0,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,1,6
Вр,Беленов,6,12.08.2017,Уфа,1,4,Ростов,Уфа,1,90,90,0,0,0,0,0,0,0,0
Вр,Беленов,6,20.08.2017,Динамо,1,1,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,2
Вр,Беленов,6,25.08.2017,Анжи,1,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,2
Вр,Беленов,6,10.09.2017,Уфа,0,1,Краснодар,Уфа,1,90,90,0,0,0,0,0,0,0,2
Вр,Беленов,6,18.09.2017,Зенит,3,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,1
Вр,Беленов,6,24.09.2017,Уфа,1,0,Арсенал Тула,Уфа,1,90,90,0,0,0,0,1,0,1,5
Вр,Беленов,6,01.10.2017,ЦСКА,0,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,1,6
Вр,Беленов,6,15.10.2017,Уфа,1,0,Локомотив,Уфа,1,90,90,0,0,0,0,0,0,1,6
Вр,Беленов,6,21.10.2017,СКА Хабаровск,2,2,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,1
Вр,Беленов,6,30.10.2017,Уфа,2,1,Рубин,Уфа,1,90,90,0,0,0,0,0,0,0,2
Вр,Беленов,6,05.11.2017,Спартак,3,1,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,1
Вр,Беленов,6,19.11.2017,Уфа,2,0,Урал,Уфа,1,90,90,0,0,0,0,0,0,1,6
Вр,Беленов,6,25.11.2017,Ахмат,2,1,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,1
Вр,Беленов,6,03.12.2017,Уфа,3,0,Амкар,Уфа,1,90,90,0,0,0,0,0,0,1,6
Вр,Беленов,6,10.12.2017,Ростов,1,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,2
Вр,Беленов,6,04.03.2018,Уфа,1,1,Динамо,Уфа,1,90,90,0,0,0,0,0,0,0,2
Вр,Беленов,6,10.03.2018,Уфа,3,2,Анжи,Уфа,1,90,90,0,0,0,0,1,0,0,0
Вр,Беленов,6,17.03.2018,Краснодар,0,1,Уфа,Уфа,1,90,90,0,0,0,0,0,0,1,6
Вр,Беленов,6,01.04.2018,Уфа,1,2,Зенит,Уфа,1,90,90,0,0,0,0,0,0,0,1
Вр,Беленов,6,07.04.2018,Арсенал Тула,2,1,Уфа,Уфа,1,90,90,0,0,0,0,0,0,0,1
Вр,Беленов,6,15.04.2018,Уфа,1,1,ЦСКА,Уфа,1,90,90,0,0,0,0,0,0,0,2
Вр,Беленов,6,22.04.2018,Локомотив,0,0,Уфа,Уфа,1,90,90,0,0,0,0,1,0,1,5
Вр,Беленов,6,30.04.2018,Уфа,1,0,СКА Хабаровск,Уфа,1,90,90,0,0,0,0,0,0,1,6
Вр,Беленов,6,07.05.2018,Рубин,0,0,Уфа,Уфа,1,90,90,0,0,0,0,0,0,1,6
Вр,Беленов,6,13.05.2018,Уфа,5,0,Тосно,Уфа,1,90,90,0,0,0,0,0,0,1,6
Вр,Акинфеев,6.5,15.07.2017,Анжи,1,3,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Вр,Акинфеев,6.5,21.07.2017,ЦСКА,1,3,Локомотив,ЦСКА,1,90,90,0,0,0,0,0,0,0,1
Вр,Акинфеев,6.5,29.07.2017,ЦСКА,2,0,СКА Хабаровск,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Вр,Акинфеев,6.5,12.08.2017,ЦСКА,2,1,Спартак,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Вр,Акинфеев,6.5,19.08.2017,Урал,0,0,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Вр,Акинфеев,6.5,27.08.2017,ЦСКА,0,1,Ахмат,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Вр,Акинфеев,6.5,08.09.2017,Амкар,0,1,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Вр,Акинфеев,6.5,16.09.2017,ЦСКА,2,0,Ростов,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Вр,Акинфеев,6.5,23.09.2017,Динамо,0,0,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Вр,Акинфеев,6.5,01.10.2017,ЦСКА,0,0,Уфа,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Вр,Акинфеев,6.5,14.10.2017,Краснодар,0,1,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Вр,Акинфеев,6.5,22.10.2017,ЦСКА,0,0,Зенит,ЦСКА,1,90,90,0,0,0,0,1,0,1,5
Вр,Акинфеев,6.5,27.10.2017,Арсенал Тула,1,0,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Вр,Акинфеев,6.5,05.11.2017,Локомотив,2,2,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,0,1
Вр,Акинфеев,6.5,18.11.2017,СКА Хабаровск,2,4,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,0,1
Вр,Акинфеев,6.5,26.11.2017,Рубин,0,1,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Вр,Акинфеев,6.5,01.12.2017,ЦСКА,6,0,Тосно,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Вр,Акинфеев,6.5,10.12.2017,Спартак,3,0,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,0,1
Вр,Акинфеев,6.5,03.03.2018,ЦСКА,1,0,Урал,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Вр,Акинфеев,6.5,11.03.2018,Ахмат,0,3,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Вр,Акинфеев,6.5,01.04.2018,Ростов,1,2,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Вр,Акинфеев,6.5,09.04.2018,ЦСКА,1,2,Динамо,ЦСКА,1,90,90,0,0,0,0,0,0,0,1
Вр,Акинфеев,6.5,15.04.2018,Уфа,1,1,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Вр,Акинфеев,6.5,18.04.2018,ЦСКА,3,0,Амкар,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Вр,Акинфеев,6.5,22.04.2018,ЦСКА,2,1,Краснодар,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Вр,Акинфеев,6.5,29.04.2018,Зенит,0,0,ЦСКА,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Вр,Акинфеев,6.5,06.05.2018,ЦСКА,6,0,Арсенал Тула,ЦСКА,1,90,90,0,0,0,0,0,0,1,6
Вр,Акинфеев,6.5,13.05.2018,ЦСКА,2,1,Анжи,ЦСКА,1,90,90,0,0,0,0,0,0,0,2
Вр,А.Нигматуллин,5.5,16.07.2017,Ахмат,1,0,Амкар,Амкар,1,90,90,0,0,0,0,0,0,0,2
Вр,А.Нигматуллин,5.5,21.07.2017,Анжи,1,0,Амкар,Амкар,1,90,90,0,0,0,0,0,0,0,2
Вр,А.Нигматуллин,5.5,30.07.2017,Амкар,0,1,Ростов,Амкар,1,90,90,0,0,0,0,0,0,0,2
Вр,А.Нигматуллин,5.5,05.08.2017,Динамо,3,0,Амкар,Амкар,1,90,90,0,0,0,0,0,0,0,1
Вр,А.Нигматуллин,5.5,08.08.2017,Амкар,0,0,Уфа,Амкар,1,90,90,0,0,0,0,0,0,1,6
Вр,А.Нигматуллин,5.5,13.08.2017,Краснодар,1,1,Амкар,Амкар,1,90,90,0,0,0,0,1,0,0,1
Вр,А.Нигматуллин,5.5,20.08.2017,Амкар,0,1,Зенит,Амкар,1,90,90,0,0,0,0,0,0,0,2
Вр,А.Нигматуллин,5.5,26.08.2017,Арсенал Тула,0,1,Амкар,Амкар,1,90,90,0,0,0,0,1,0,1,5
Вр,А.Нигматуллин,5.5,08.09.2017,Амкар,0,1,ЦСКА,Амкар,1,90,90,0,0,0,0,0,0,0,2
Вр,А.Нигматуллин,5.5,18.09.2017,Локомотив,0,1,Амкар,Амкар,1,90,90,0,0,0,0,0,0,1,6
Вр,А.Нигматуллин,5.5,25.09.2017,Амкар,3,0,СКА Хабаровск,Амкар,1,90,90,0,0,0,0,0,0,1,6
Вр,А.Нигматуллин,5.5,30.09.2017,Рубин,0,1,Амкар,Амкар,1,90,90,0,0,0,0,1,0,1,5
Вр,А.Нигматуллин,5.5,16.10.2017,Амкар,0,0,Тосно,Амкар,1,90,90,0,0,0,0,0,0,1,6
Вр,А.Нигматуллин,5.5,21.10.2017,Спартак,0,0,Амкар,Амкар,1,90,90,0,0,0,0,0,0,1,6
Вр,А.Нигматуллин,5.5,29.10.2017,Амкар,1,1,Урал,Амкар,1,90,90,0,0,0,0,0,0,0,2
Вр,А.Нигматуллин,5.5,05.11.2017,Амкар,1,2,Анжи,Амкар,1,90,90,0,0,0,0,0,0,0,1
Вр,А.Нигматуллин,5.5,19.11.2017,Ростов,0,0,Амкар,Амкар,1,90,90,0,0,0,0,0,0,1,6
Вр,А.Нигматуллин,5.5,24.11.2017,Амкар,2,1,Динамо,Амкар,1,90,90,0,0,0,0,0,0,0,2
Вр,А.Нигматуллин,5.5,03.12.2017,Уфа,3,0,Амкар,Амкар,1,90,90,0,0,0,0,0,0,0,1
Вр,А.Нигматуллин,5.5,10.12.2017,Амкар,1,3,Краснодар,Амкар,1,90,90,0,0,0,0,0,0,0,1
Вр,А.Нигматуллин,5.5,03.03.2018,Зенит,0,0,Амкар,Амкар,1,90,90,0,0,0,0,1,0,1,5
Вр,А.Нигматуллин,5.5,31.03.2018,Амкар,2,1,Локомотив,Амкар,1,90,90,0,0,0,0,0,0,0,2
Вр,А.Нигматуллин,5.5,07.04.2018,СКА Хабаровск,0,2,Амкар,Амкар,1,90,90,0,0,0,0,0,0,1,6
Вр,А.Нигматуллин,5.5,14.04.2018,Амкар,0,3,Рубин,Амкар,1,90,90,0,0,0,0,0,0,0,1
Вр,А.Нигматуллин,5.5,18.04.2018,ЦСКА,3,0,Амкар,Амкар,1,90,90,0,0,0,0,0,0,0,1
Вр,А.Нигматуллин,5.5,22.04.2018,Тосно,0,2,Амкар,Амкар,1,90,90,0,0,0,0,1,0,1,5
Вр,А.Нигматуллин,5.5,29.04.2018,Амкар,0,2,Спартак,Амкар,1,90,90,0,0,0,0,0,0,0,1
Вр,А.Нигматуллин,5.5,06.05.2018,Урал,0,2,Амкар,Амкар,1,90,90,0,0,0,0,0,0,1,6
Вр,А.Нигматуллин,5.5,13.05.2018,Амкар,0,0,Ахмат,Амкар,1,90,90,0,0,0,0,0,0,1,6
Вр,А.Нигматуллин,5.5,17.05.2018,Амкар,2,0,Тамбов,Амкар,1,90,90,0,0,0,0,0,0,1,6
Вр,А.Нигматуллин,5.5,20.05.2018,Тамбов,0,1,Амкар,Амкар,1,90,90,0,0,0,0,0,0,1,6
Зщ,Иванович,6,16.07.2017,СКА Хабаровск,0,2,Зенит,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Иванович,6,22.07.2017,Зенит,2,1,Рубин,Зенит,1,90,90,0,0,0,0,0,0,0,2
Зщ,Иванович,6,30.07.2017,Тосно,0,1,Зенит,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Иванович,6,06.08.2017,Зенит,5,1,Спартак,Зенит,1,90,90,0,0,0,0,0,0,0,2
Зщ,Иванович,6,13.08.2017,Зенит,4,0,Ахмат,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Иванович,6,20.08.2017,Амкар,0,1,Зенит,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Иванович,6,27.08.2017,Зенит,0,0,Ростов,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Иванович,6,10.09.2017,Динамо,0,0,Зенит,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Иванович,6,18.09.2017,Зенит,3,0,Уфа,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Иванович,6,24.09.2017,Краснодар,0,2,Зенит,Зенит,1,90,90,0,0,1,1,0,0,1,9
Зщ,Иванович,6,01.10.2017,Анжи,2,2,Зенит,Зенит,1,90,90,0,0,0,0,0,0,0,1
Зщ,Иванович,6,15.10.2017,Зенит,0,1,Арсенал Тула,Зенит,1,90,90,0,0,0,0,0,0,0,2
Зщ,Иванович,6,22.10.2017,ЦСКА,0,0,Зенит,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Иванович,6,29.10.2017,Зенит,0,3,Локомотив,Зенит,1,90,90,0,0,0,0,0,0,0,1
Зщ,Иванович,6,05.11.2017,Рубин,0,0,Зенит,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Иванович,6,19.11.2017,Зенит,5,0,Тосно,Зенит,1,90,90,1,0,0,1,0,0,1,12
Зщ,Иванович,6,27.11.2017,Спартак,3,1,Зенит,Зенит,1,90,90,0,0,0,0,0,0,0,1
Зщ,Иванович,6,02.12.2017,Зенит,2,1,Урал,Зенит,1,90,90,0,0,0,0,0,0,0,2
Зщ,Иванович,6,11.12.2017,Ахмат,0,0,Зенит,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Иванович,6,03.03.2018,Зенит,0,0,Амкар,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Иванович,6,11.03.2018,Ростов,0,0,Зенит,Зенит,1,90,90,0,0,0,0,1,0,1,5
Зщ,Иванович,6,01.04.2018,Уфа,1,2,Зенит,Зенит,1,90,90,1,0,0,1,0,0,0,8
Зщ,Иванович,6,07.04.2018,Зенит,1,2,Краснодар,Зенит,1,90,90,0,0,0,0,0,0,0,1
Зщ,Иванович,6,14.04.2018,Зенит,1,0,Анжи,Зенит,1,90,90,0,0,0,0,0,0,1,6
Зщ,Иванович,6,18.04.2018,Зенит,2,1,Динамо,Зенит,1,90,90,0,0,0,0,0,0,0,2
Зщ,Иванович,6,22.04.2018,Арсенал Тула,3,3,Зенит,Зенит,1,90,90,0,0,0,0,0,0,0,1
Зщ,Иванович,6,29.04.2018,Зенит,0,0,ЦСКА,Зенит,1,18,18,0,0,0,0,0,0,0,1
Пз,Миранчук,7.5,18.07.2017,Локомотив,1,0,Арсенал Тула,Локомотив,1,90,90,0,0,0,0,0,0,1,3
Пз,Миранчук,7.5,21.07.2017,ЦСКА,1,3,Локомотив,Локомотив,1,90,90,0,0,0,0,0,0,0,2
Пз,Миранчук,7.5,30.07.2017,Локомотив,1,0,Анжи,Локомотив,1,90,90,0,0,0,0,0,0,1,3
Пз,Миранчук,7.5,05.08.2017,Локомотив,1,0,СКА Хабаровск,Локомотив,1,90,90,1,0,0,1,0,0,1,8
Пз,Миранчук,7.5,09.08.2017,Рубин,1,1,Локомотив,Локомотив,1,90,90,0,0,1,1,1,0,0,4
Пз,Миранчук,7.5,13.08.2017,Локомотив,0,2,Тосно,Локомотив,1,90,90,0,0,0,0,0,0,0,2
Пз,Миранчук,7.5,19.08.2017,Спартак,3,4,Локомотив,Локомотив,1,90,90,1,0,0,1,1,0,0,6
Пз,Миранчук,7.5,26.08.2017,Локомотив,2,1,Урал,Локомотив,1,90,90,1,0,0,1,0,0,0,7
Пз,Миранчук,7.5,10.09.2017,Ахмат,1,1,Локомотив,Локомотив,1,90,90,0,0,0,0,0,0,0,2
Пз,Миранчук,7.5,18.09.2017,Локомотив,0,1,Амкар,Локомотив,1,90,90,0,0,0,0,0,0,0,2
Пз,Миранчук,7.5,24.09.2017,Ростов,0,1,Локомотив,Локомотив,1,77,77,0,0,0,0,0,0,1,3
Пз,Миранчук,7.5,01.10.2017,Локомотив,3,0,Динамо,Локомотив,1,90,90,1,0,0,1,0,0,1,8
Пз,Миранчук,7.5,15.10.2017,Уфа,1,0,Локомотив,Локомотив,1,90,90,0,0,0,0,0,0,0,2
Пз,Миранчук,7.5,23.10.2017,Локомотив,2,0,Краснодар,Локомотив,1,90,90,1,0,0,1,0,0,1,8
Пз,Миранчук,7.5,29.10.2017,Зенит,0,3,Локомотив,Локомотив,1,90,90,1,0,1,2,0,0,1,11
Пз,Миранчук,7.5,05.11.2017,Локомотив,2,2,ЦСКА,Локомотив,1,90,90,0,0,0,0,0,0,0,2
Пз,Миранчук,7.5,19.11.2017,Анжи,0,1,Локомотив,Локомотив,1,90,90,1,0,0,1,0,0,1,8
Пз,Миранчук,7.5,27.11.2017,СКА Хабаровск,1,2,Локомотив,Локомотив,1,90,90,0,0,0,0,0,0,0,2
